c1	c2	num
Iran	Macedonia	1
Iran	Madagascar	0
Iran	Malawi	0
Iran	Malaysia	23
Iran	Maldives	0
Iran	Mali	0
Iran	Malta	0
Iran	Mauritania	0
Iran	Mauritius	0
Iran	Mexico	3
Iran	Moldova	0
Iran	Mongolia	0
Iran	Montenegro	1
Iran	Morocco	2
Iran	Mozambique	2
Iran	Namibia	0
Iran	Nepal	0
Iran	Netherlands	41
Iran	New Zealand	1
Iran	Niger	0
Iran	Nigeria	4
Iran	Norway	0
Iran	Oman	11
Iran	Pakistan	13252
Iran	Panama	0
Iran	Peru	0
Iran	Philippines	30
Iran	Poland	3
Iran	Portugal	1
Iran	Qatar	13
Iran	Romania	6
Iran	Russia	65
Iran	Rwanda	0
Iran	Saudi Arabia	13
Iran	Senegal	1
Iran	Serbia	0
Iran	Seychelles	0
Iran	Sierra Leone	0
Iran	Singapore	207
Iran	Slovakia	1
Iran	Slovenia	4
Iran	Somalia	0
Iran	South Africa	6
Iran	Spain	27
Iran	Sri Lanka	17
Iran	Sudan	15
Iran	Swaziland	0
Iran	Sweden	5
Iran	Switzerland	4
Iran	Syria	82
Iran	Tajikistan	31
Iran	Tanzania	5
Iran	Thailand	16
Iran	Togo	1
Iran	Trinidad and Tobago	0
Iran	Tunisia	1
Iran	Turkey	7566
Iran	Turkmenistan	15828
Iran	Uganda	1
Iran	Ukraine	10
Iran	United Arab Emirates	734
Iran	United Kingdom	6
Iran	United States	0
Iran	Uruguay	0
Iran	Uzbekistan	12
Iran	Venezuela	11
Iran	Vietnam	31
Iran	Yemen	4
Iran	Zambia	0
Iran	Zimbabwe	0
Iraq	Canada	6
Iraq	Egypt	137
Iraq	Germany	1
Iraq	Iran	14317
Iraq	Italy	32
Iraq	Jordan	2876
Iraq	Korea, South	3
Iraq	Kuwait	2173
Iraq	Lebanon	49
Iraq	Malaysia	1
Iraq	Morocco	191
Iraq	Qatar	0
Iraq	Saudi Arabia	6938
Iraq	Sweden	0
Iraq	Syria	10125
Iraq	Turkey	3693
Iraq	United Kingdom	1
Iraq	United States	1
Ireland	Afghanistan	1
Ireland	Albania	1
Ireland	Algeria	5
Ireland	Andorra	0
Ireland	Angola	3
Ireland	Antigua and Barbuda	0
Ireland	Argentina	9
Ireland	Armenia	0
Ireland	Aruba	0
Ireland	Australia	81
Ireland	Austria	55
Ireland	Azerbaijan	1
Ireland	Bahamas, The	0
Ireland	Bahrain	4
Ireland	Bangladesh	1
Ireland	Barbados	0
Ireland	Belarus	1
Ireland	Belgium	1279
Ireland	Belize	0
Ireland	Benin	1
Ireland	Bermuda	0
Ireland	Bolivia	0
Ireland	Bosnia and Herzegovina	1
Ireland	Botswana	0
Ireland	Br. Virgin Islands	0
Ireland	Brazil	30
Ireland	Bulgaria	8
Ireland	Burkina Faso	1
Ireland	Burma	0
Ireland	Burundi	0
Ireland	Cabo Verde	0
Ireland	Cambodia	0
Ireland	Cameroon	4
Ireland	Canada	88
Ireland	Cayman Islands	0
Ireland	Central African Republic	0
Ireland	Chad	0
Ireland	Chile	7
Ireland	China	162
Ireland	Christmas Islands	0
Ireland	Colombia	4
Ireland	Comoros	0
Ireland	Congo, Democratic Republic of the	3
Ireland	Congo, Republic of the	3
Ireland	Cook Islands	0
Ireland	Costa Rica	2
Ireland	Cote d'Ivoire	1
Ireland	Croatia	3
Ireland	Cuba	0
Ireland	Curaçao	0
Ireland	Cyprus	4
Ireland	Czech Republic	52
Ireland	Denmark	62
Ireland	Djibouti	0
Ireland	Dominica	0
Ireland	Dominican Republic	1
Ireland	Ecuador	1
Ireland	Egypt	16
Ireland	El Salvador	1
Ireland	Equatorial Guinea	0
Ireland	Estonia	3
Ireland	Ethiopia	2
Ireland	FS Micronesia	0
Ireland	Faroe Islands	0
Ireland	Fiji	0
Ireland	Finland	39
Ireland	Fr. South Antarctic Terr.	0
Ireland	France	458
Ireland	French Polynesia	0
Ireland	Gabon	1
Ireland	Gambia, The	0
Ireland	Georgia	1
Ireland	Germany	748
Ireland	Ghana	7
Ireland	Gibraltar	0
Ireland	Greece	31
Ireland	Greenland	0
Ireland	Grenada	0
Ireland	Guam	0
Ireland	Guatemala	1
Ireland	Guinea	0
Ireland	Guyana	0
Ireland	Haiti	0
Ireland	Honduras	0
Ireland	Hong Kong	59
Ireland	Hungary	30
Ireland	Iceland	2
Ireland	India	32
Ireland	Indonesia	9
Ireland	Iran	6
Ireland	Iraq	7
Ireland	Israel	55
Ireland	Italy	261
Ireland	Jamaica	0
Ireland	Japan	193
Ireland	Jordan	7
Ireland	Kazakhstan	6
Ireland	Kenya	3
Ireland	Kiribati	0
Ireland	Korea, South	37
Ireland	Kuwait	6
Ireland	Kyrgyzstan	0
Ireland	Laos	0
Ireland	Latvia	5
Ireland	Lebanon	8
Ireland	Lesotho	0
Ireland	Liberia	0
Ireland	Libya	7
Ireland	Lithuania	4
Ireland	Luxembourg	6
Ireland	Macau	0
Ireland	Macedonia	1
Ireland	Madagascar	0
Ireland	Malawi	0
Ireland	Malaysia	23
Ireland	Maldives	0
Ireland	Mali	2
Ireland	Malta	3
Ireland	Marshall Islands	0
Ireland	Mauritania	0
Ireland	Mauritius	1
Ireland	Mexico	79
Ireland	Moldova	0
Ireland	Mongolia	0
Ireland	Montenegro	0
Ireland	Morocco	7
Ireland	Mozambique	0
Ireland	N. Mariana Islands	0
Ireland	Namibia	0
Ireland	Nauru	0
Ireland	Nepal	0
Ireland	Netherlands	418
Ireland	New Caledonia	0
Ireland	New Zealand	10
Ireland	Nicaragua	0
Ireland	Niger	0
Ireland	Nigeria	37
Ireland	Norway	39
Ireland	Oman	6
Ireland	Pakistan	3
Ireland	Panama	2
Ireland	Papua New Guinea	0
Ireland	Paraguay	0
Ireland	Peru	3
Ireland	Philippines	9
Ireland	Pitcairn	0
Ireland	Poland	92
Ireland	Portugal	37
Ireland	Qatar	6
Ireland	Romania	43
Ireland	Russia	73
Ireland	Rwanda	0
Ireland	Saint Helena	0
Ireland	Saint Kitts and Nevis	0
Ireland	Saint Lucia	0
Ireland	Saint Pierre and Miquelon	0
Ireland	Saint Vincent and the Grenadines	0
Ireland	Samoa	0
Ireland	San Marino	0
Ireland	Sao Tome and Principe	0
Ireland	Saudi Arabia	73
Ireland	Senegal	7
Ireland	Serbia	6
Ireland	Seychelles	0
Ireland	Sierra Leone	0
Ireland	Singapore	64
Ireland	Sint Maarten	0
Ireland	Slovakia	7
Ireland	Slovenia	4
Ireland	Solomon Islands	0
Ireland	Somalia	0
Ireland	South Africa	30
Ireland	Spain	307
Ireland	Sri Lanka	0
Ireland	Sudan	2
Ireland	Suriname	0
Ireland	Swaziland	0
Ireland	Sweden	94
Ireland	Switzerland	583
Ireland	Syria	1
Ireland	Tajikistan	0
Ireland	Tanzania	2
Ireland	Thailand	16
Ireland	Timor-Leste	0
Ireland	Togo	2
Ireland	Tokelau	0
Ireland	Trinidad and Tobago	2
Ireland	Tunisia	2
Ireland	Turkey	49
Ireland	Turkmenistan	0
Ireland	Turks and Caicos Islands	0
Ireland	Uganda	2
Ireland	Ukraine	8
Ireland	United Arab Emirates	33
Ireland	United Kingdom	6426
Ireland	United States	2094
Ireland	United States Minor Outlying Islands	0
Ireland	Uruguay	2
Ireland	Uzbekistan	0
Ireland	Vanuatu	0
Ireland	Venezuela	6
Ireland	Vietnam	11
Ireland	West Bank	0
Ireland	Yemen	1
Ireland	Zambia	3
Ireland	Zimbabwe	0
Israel	Afghanistan	0
Israel	Albania	1
Israel	Andorra	0
Israel	Angola	2
Israel	Antigua and Barbuda	0
Israel	Argentina	10
Israel	Armenia	0
Israel	Aruba	0
Israel	Australia	48
Israel	Austria	7
Israel	Azerbaijan	9
Israel	Bahamas, The	0
Israel	Bahrain	0
Israel	Bangladesh	0
Israel	Barbados	0
Israel	Belarus	4
Israel	Belgium	260
Israel	Belize	0
Israel	Benin	1
Israel	Bermuda	0
Israel	Bhutan	0
Israel	Bolivia	1
Israel	Bosnia and Herzegovina	0
Israel	Botswana	9
Israel	Br. Virgin Islands	0
Israel	Brazil	87
Israel	Bulgaria	4
Israel	Burkina Faso	0
Israel	Burma	0
Israel	Burundi	0
Israel	Cabo Verde	0
Israel	Cambodia	0
Israel	Cameroon	1
Israel	Canada	53
Israel	Cayman Islands	0
Israel	Central African Republic	0
Israel	Chad	0
Israel	Chile	15
Israel	China	241
Israel	Colombia	17
Israel	Comoros	0
Israel	Congo, Democratic Republic of the	0
Israel	Congo, Republic of the	1
Israel	Cook Islands	0
Israel	Costa Rica	38
Israel	Cote d'Ivoire	2
Israel	Croatia	2
Israel	Cuba	2
Israel	Curaçao	0
Israel	Cyprus	94
Israel	Czech Republic	12
Israel	Dem. People's Korea, South	0
Israel	Denmark	8
Israel	Djibouti	1
Israel	Dominica	0
Israel	Dominican Republic	2
Israel	Ecuador	3
Israel	Egypt	1533
Israel	El Salvador	0
Israel	Equatorial Guinea	1
Israel	Eritrea	0
Israel	Estonia	1
Israel	Ethiopia	1
Israel	Falkland Islands (Malvinas)	0
Israel	Faroe Islands	0
Israel	Fiji	0
Israel	Finland	10
Israel	France	131
Israel	French Polynesia	0
Israel	Gabon	0
Israel	Gambia, The	0
Israel	Gaza Strip	432
Israel	Georgia	5
Israel	Germany	147
Israel	Ghana	10
Israel	Gibraltar	14
Israel	Greece	21
Israel	Greenland	0
Israel	Grenada	0
Israel	Guam	0
Israel	Guatemala	2
Israel	Guinea	1
Israel	Guinea-Bissau	0
Israel	Guyana	0
Israel	Haiti	0
Israel	Honduras	1
Israel	Hong Kong	449
Israel	Hungary	13
Israel	Iceland	0
Israel	India	187
Israel	Indonesia	2
Israel	Iraq	0
Israel	Ireland	13
Israel	Italy	96
Israel	Jamaica	0
Israel	Japan	61
Israel	Jordan	2256
Israel	Kazakhstan	7
Israel	Kenya	7
Israel	Kiribati	0
Israel	Korea, South	50
Israel	Kuwait	0
Israel	Kyrgyzstan	0
Israel	Laos	0
Israel	Latvia	5
Israel	Lebanon	593
Israel	Lesotho	0
Israel	Liberia	0
Israel	Libya	0
Israel	Lithuania	4
Israel	Luxembourg	2
Israel	Macau	0
Israel	Macedonia	1
Israel	Madagascar	0
Israel	Malawi	0
Israel	Malaysia	122
Israel	Maldives	0
Israel	Mali	0
Israel	Malta	30
Israel	Mauritania	0
Israel	Mauritius	0
Israel	Mexico	30
Israel	Moldova	10
Israel	Mongolia	0
Israel	Montenegro	0
Israel	Morocco	5
Israel	Mozambique	0
Israel	Namibia	0
Israel	Nepal	1
Israel	Netherlands	175
Israel	New Caledonia	0
Israel	New Zealand	5
Israel	Nicaragua	0
Israel	Niger	0
Israel	Nigeria	13
Israel	Niue	0
Israel	Norfolk Islands	0
Israel	Norway	6
Israel	Oman	0
Israel	Pakistan	0
Israel	Panama	1
Israel	Papua New Guinea	1
Israel	Paraguay	0
Israel	Peru	6
Israel	Philippines	8
Israel	Poland	18
Israel	Portugal	10
Israel	Qatar	0
Israel	Romania	9
Israel	Russia	86
Israel	Rwanda	0
Israel	Saint Kitts and Nevis	0
Israel	Saint Lucia	0
Israel	Saint Vincent and the Grenadines	0
Israel	Samoa	0
Israel	Sao Tome and Principe	0
Israel	Saudi Arabia	0
Israel	Senegal	5
Israel	Serbia	1
Israel	Seychelles	0
Israel	Sierra Leone	0
Israel	Singapore	69
Israel	Slovakia	1
Israel	Slovenia	12
Israel	Solomon Islands	0
Israel	Somalia	0
Israel	South Africa	35
Israel	Spain	104
Israel	Sri Lanka	7
Israel	Sudan	0
Israel	Suriname	0
Israel	Swaziland	0
Israel	Sweden	14
Israel	Switzerland	113
Israel	Syria	609
Israel	Tajikistan	0
Israel	Tanzania	2
Israel	Thailand	45
Israel	Togo	16
Israel	Tonga	0
Israel	Trinidad and Tobago	0
Israel	Tunisia	0
Israel	Turkey	210
Israel	Turkmenistan	0
Israel	Turks and Caicos Islands	0
Israel	Uganda	1
Israel	Ukraine	30
Israel	United Arab Emirates	2
Israel	United Kingdom	322
Israel	United States	1460
Israel	Uruguay	2
Israel	Uzbekistan	2
Israel	Venezuela	2
Israel	Vietnam	57
Israel	Wallis and Futuna Islands	0
Israel	West Bank	2417
Israel	Yemen	0
Israel	Zambia	0
Israel	Zimbabwe	0
Italy	Afghanistan	3
Italy	Albania	132
Italy	Algeria	462
Italy	American Samoa	0
Italy	Andorra	2
Italy	Angola	38
Italy	Anguilla	4
Italy	Antigua and Barbuda	1
Italy	Argentina	117
Italy	Armenia	12
Italy	Aruba	1
Italy	Australia	407
Italy	Austria	14487
Italy	Azerbaijan	56
Italy	Bahamas, The	7
Italy	Bahrain	17
Italy	Bangladesh	28
Italy	Barbados	1
Italy	Belarus	57
Italy	Belgium	1206
Italy	Belize	1
Italy	Benin	7
Italy	Bermuda	1
Italy	Bhutan	0
Italy	Bolivia	11
Italy	Bonaire	0
Italy	Bosnia and Herzegovina	62
Italy	Botswana	0
Italy	Bouvet Island	0
Italy	Br. Virgin Islands	23
Italy	Brazil	549
Italy	Bulgaria	203
Italy	Burkina Faso	4
Italy	Burma	6
Italy	Burundi	1
Italy	Cabo Verde	1
Italy	Cambodia	3
Italy	Cameroon	12
Italy	Canada	329
Italy	Cayman Islands	16
Italy	Central African Republic	0
Italy	Chad	3
Italy	Chile	96
Italy	China	1066
Italy	Christmas Islands	0
Italy	Cocos Islands	0
Italy	Colombia	66
Italy	Comoros	0
Italy	Congo, Democratic Republic of the	7
Italy	Congo, Republic of the	21
Italy	Cook Islands	1
Italy	Costa Rica	13
Italy	Cote d'Ivoire	13
Italy	Croatia	215
Italy	Cuba	29
Italy	Curaçao	1
Italy	Cyprus	45
Italy	Czech Republic	453
Italy	Dem. People's Korea, South	0
Italy	Denmark	259
Italy	Djibouti	2
Italy	Dominica	0
Italy	Dominican Republic	18
Italy	Ecuador	23
Italy	Egypt	306
Italy	El Salvador	4
Italy	Equatorial Guinea	11
Italy	Eritrea	3
Italy	Estonia	44
Italy	Ethiopia	30
Italy	FS Micronesia	0
Italy	Falkland Islands (Malvinas)	0
Italy	Faroe Islands	0
Italy	Fiji	0
Italy	Finland	151
Italy	Fr. South Antarctic Terr.	0
Italy	France	20489
Italy	French Polynesia	3
Italy	Gabon	11
Italy	Gambia, The	1
Italy	Georgia	18
Italy	Germany	5235
Italy	Ghana	26
Italy	Gibraltar	121
Italy	Greece	404
Italy	Greenland	0
Italy	Grenada	0
Italy	Guam	1
Italy	Guatemala	10
Italy	Guinea	5
Italy	Guinea-Bissau	0
Italy	Guyana	1
Italy	Haiti	1
Italy	Holy See (Vatican City)	105
Italy	Honduras	4
Italy	Hong Kong	514
Italy	Hungary	382
Italy	Iceland	10
Italy	India	315
Italy	Indonesia	122
Italy	Iran	114
Italy	Iraq	138
Italy	Ireland	103
Italy	Israel	230
Italy	Jamaica	1
Italy	Japan	653
Italy	Jordan	76
Italy	Kazakhstan	79
Italy	Kenya	20
Italy	Kiribati	0
Italy	Korea, South	410
Italy	Kuwait	86
Italy	Kyrgyzstan	2
Italy	Laos	1
Italy	Latvia	48
Italy	Lebanon	140
Italy	Lesotho	0
Italy	Liberia	1
Italy	Libya	309
Italy	Lithuania	89
Italy	Luxembourg	52
Italy	Macau	12
Italy	Macedonia	23
Italy	Madagascar	3
Italy	Malawi	1
Italy	Malaysia	114
Italy	Maldives	2
Italy	Mali	3
Italy	Malta	166
Italy	Marshall Islands	8
Italy	Mauritania	6
Italy	Mauritius	8
Italy	Mexico	353
Italy	Moldova	23
Italy	Mongolia	4
Italy	Montenegro	14
Italy	Montserrat	0
Italy	Morocco	165
Italy	Mozambique	5
Italy	N. Mariana Islands	0
Italy	Namibia	6
Italy	Nauru	0
Italy	Nepal	1
Italy	Netherlands	977
Italy	New Caledonia	4
Italy	New Zealand	43
Italy	Nicaragua	2
Italy	Niger	3
Italy	Nigeria	91
Italy	Niue	0
Italy	Norfolk Islands	0
Italy	Norway	169
Italy	Oman	47
Italy	Pakistan	46
Italy	Palau	0
Italy	Panama	39
Italy	Papua New Guinea	4
Italy	Paraguay	8
Italy	Peru	49
Italy	Philippines	46
Italy	Poland	1008
Italy	Portugal	326
Italy	Qatar	116
Italy	Romania	641
Italy	Russia	1171
Italy	Rwanda	2
Italy	Saint Helena	0
Italy	Saint Kitts and Nevis	1
Italy	Saint Lucia	0
Italy	Saint Pierre and Miquelon	0
Italy	Saint Vincent and the Grenadines	2
Italy	Samoa	0
Italy	San Marino	1248
Italy	Sao Tome and Principe	0
Italy	Saudi Arabia	483
Italy	Senegal	19
Italy	Serbia	180
Italy	Seychelles	4
Italy	Sierra Leone	1
Italy	Singapore	206
Italy	Sint Maarten	1
Italy	Slovakia	247
Italy	Slovenia	7708
Italy	Solomon Islands	0
Italy	Somalia	1
Italy	South Africa	205
Italy	South Georgia and the South Sandwich Islands	0
Italy	South Sudan	0
Italy	Spain	1822
Italy	Sri Lanka	22
Italy	Sudan	15
Italy	Suriname	16
Italy	Swaziland	0
Italy	Sweden	412
Italy	Switzerland	25276
Italy	Syria	14
Italy	Tajikistan	2
Italy	Tanzania	7
Italy	Thailand	157
Italy	Timor-Leste	0
Italy	Togo	4
Italy	Tokelau	0
Italy	Tonga	0
Italy	Trinidad and Tobago	9
Italy	Tunisia	349
Italy	Turkey	1083
Italy	Turkmenistan	15
Italy	Turks and Caicos Islands	0
Italy	Tuvalu	0
Italy	Uganda	4
Italy	Ukraine	203
Italy	United Arab Emirates	559
Italy	United Kingdom	2102
Italy	United States	2926
Italy	Uruguay	19
Italy	Uzbekistan	10
Italy	Vanuatu	0
Italy	Venezuela	77
Italy	Vietnam	73
Italy	Wallis and Futuna Islands	0
Italy	West Bank	1
Italy	Western Sahara	0
Italy	Yemen	16
Italy	Zambia	3
Italy	Zimbabwe	4
Jamaica	Anguilla	0
Jamaica	Antigua and Barbuda	1
Jamaica	Aruba	0
Jamaica	Australia	0
Jamaica	Austria	0
Jamaica	Bahamas, The	0
Jamaica	Barbados	1
Jamaica	Belgium	0
Jamaica	Belize	0
Jamaica	Bermuda	0
Jamaica	Br. Virgin Islands	0
Jamaica	Brazil	0
Jamaica	Bulgaria	0
Jamaica	Canada	22
Jamaica	Cayman Islands	1
Jamaica	Chile	0
Jamaica	China	1
Jamaica	Colombia	0
Jamaica	Costa Rica	0
Jamaica	Croatia	0
Jamaica	Cuba	0
Jamaica	Curaçao	0
Jamaica	Cyprus	0
Jamaica	Czech Republic	0
Jamaica	Dem. People's Korea, South	0
Jamaica	Denmark	0
Jamaica	Dominica	0
Jamaica	Dominican Republic	0
Jamaica	Ecuador	0
Jamaica	Egypt	0
Jamaica	El Salvador	0
Jamaica	Estonia	0
Jamaica	Ethiopia	0
Jamaica	Finland	0
Jamaica	France	2
Jamaica	Georgia	4
Jamaica	Germany	1
Jamaica	Ghana	0
Jamaica	Greece	0
Jamaica	Grenada	0
Jamaica	Guam	0
Jamaica	Guatemala	0
Jamaica	Guyana	1
Jamaica	Haiti	0
Jamaica	Honduras	0
Jamaica	Hong Kong	0
Jamaica	Hungary	0
Jamaica	Iceland	4
Jamaica	India	0
Jamaica	Indonesia	0
Jamaica	Iraq	0
Jamaica	Ireland	0
Jamaica	Israel	0
Jamaica	Italy	0
Jamaica	Japan	1
Jamaica	Jordan	0
Jamaica	Kenya	0
Jamaica	Korea, South	0
Jamaica	Latvia	0
Jamaica	Lebanon	0
Jamaica	Lithuania	0
Jamaica	Luxembourg	0
Jamaica	Macau	0
Jamaica	Malaysia	0
Jamaica	Maldives	0
Jamaica	Mexico	0
Jamaica	Montserrat	0
Jamaica	Morocco	0
Jamaica	Netherlands	11
Jamaica	New Zealand	0
Jamaica	Nicaragua	0
Jamaica	Nigeria	0
Jamaica	Norway	0
Jamaica	Pakistan	0
Jamaica	Panama	0
Jamaica	Paraguay	0
Jamaica	Peru	0
Jamaica	Philippines	0
Jamaica	Poland	0
Jamaica	Portugal	1
Jamaica	Qatar	0
Jamaica	Romania	1
Jamaica	Russia	2
Jamaica	Saint Kitts and Nevis	0
Jamaica	Saint Lucia	1
Jamaica	Saint Vincent and the Grenadines	0
Jamaica	Saudi Arabia	0
Jamaica	Senegal	0
Jamaica	Sierra Leone	0
Jamaica	Singapore	0
Jamaica	Sint Maarten	0
Jamaica	Slovakia	0
Jamaica	Slovenia	6
Jamaica	South Africa	0
Jamaica	Spain	0
Jamaica	Sri Lanka	0
Jamaica	Suriname	1
Jamaica	Sweden	0
Jamaica	Switzerland	0
Jamaica	Tanzania	0
Jamaica	Thailand	0
Jamaica	Trinidad and Tobago	2
Jamaica	Turkey	0
Jamaica	Turks and Caicos Islands	0
Jamaica	Uganda	0
Jamaica	Ukraine	0
Jamaica	United Arab Emirates	1
Jamaica	United Kingdom	8
Jamaica	United States	75
Jamaica	Uruguay	0
Jamaica	Venezuela	0
Jamaica	Vietnam	0
Jamaica	Zimbabwe	0
Japan	Afghanistan	6
Japan	Albania	0
Japan	Algeria	53
Japan	American Samoa	0
Japan	Andorra	0
Japan	Angola	26
Japan	Anguilla	0
Japan	Antigua and Barbuda	1
Japan	Argentina	100
Japan	Armenia	1
Japan	Australia	1511
Japan	Austria	84
Japan	Azerbaijan	9
Japan	Bahamas, The	53
Japan	Bahrain	69
Japan	Bangladesh	79
Japan	Barbados	2
Japan	Belarus	4
Japan	Belgium	478
Japan	Belize	0
Japan	Benin	1
Japan	Bermuda	0
Japan	Bhutan	1
Japan	Bolivia	20
Japan	Bosnia and Herzegovina	1
Japan	Botswana	3
Japan	Br. Virgin Islands	0
Japan	Brazil	511
Japan	Bulgaria	6
Japan	Burkina Faso	0
Japan	Burma	95
Japan	Burundi	0
Japan	Cabo Verde	0
Japan	Cambodia	19
Japan	Cameroon	3
Japan	Canada	784
Japan	Cayman Islands	4
Japan	Central African Republic	0
Japan	Chad	0
Japan	Chile	153
Japan	China	11664
Japan	Colombia	111
Japan	Comoros	0
Japan	Congo, Democratic Republic of the	4
Japan	Congo, Republic of the	2
Japan	Cook Islands	0
Japan	Costa Rica	72
Japan	Cote d'Ivoire	5
Japan	Croatia	3
Japan	Cuba	3
Japan	Curaçao	2
Japan	Cyprus	27
Japan	Czech Republic	129
Japan	Denmark	32
Japan	Djibouti	1
Japan	Dominica	0
Japan	Dominican Republic	15
Japan	Ecuador	48
Japan	Egypt	109
Japan	El Salvador	11
Japan	Equatorial Guinea	1
Japan	Eritrea	0
Japan	Estonia	26
Japan	Ethiopia	10
Japan	FS Micronesia	1
Japan	Falkland Islands (Malvinas)	0
Japan	Fiji	4
Japan	Finland	48
Japan	France	569
Japan	French Polynesia	2
Japan	Gabon	4
Japan	Gambia, The	0
Japan	Georgia	33
Japan	Germany	1710
Japan	Ghana	11
Japan	Gibraltar	6
Japan	Greece	14
Japan	Greenland	0
Japan	Grenada	0
Japan	Guam	10
Japan	Guatemala	22
Japan	Guinea	3
Japan	Guinea-Bissau	0
Japan	Guyana	4
Japan	Haiti	4
Japan	Honduras	6
Japan	Hong Kong	3222
Japan	Hungary	119
Japan	Iceland	3
Japan	India	775
Japan	Indonesia	1536
Japan	Iran	15
Japan	Iraq	66
Japan	Ireland	94
Japan	Israel	100
Japan	Italy	295
Japan	Jamaica	13
Japan	Jordan	27
Japan	Kazakhstan	63
Japan	Kenya	82
Japan	Kiribati	3
Japan	Korea, South	5086
Japan	Kuwait	170
Japan	Kyrgyzstan	9
Japan	Laos	11
Japan	Latvia	5
Japan	Lebanon	25
Japan	Lesotho	1
Japan	Liberia	158
Japan	Libya	31
Japan	Lithuania	6
Japan	Luxembourg	13
Japan	Macau	27
Japan	Macedonia	0
Japan	Madagascar	1
Japan	Malawi	4
Japan	Malaysia	1349
Japan	Maldives	1
Japan	Mali	1
Japan	Malta	16
Japan	Marshall Islands	75
Japan	Mauritania	4
Japan	Mauritius	10
Japan	Mexico	874
Japan	Moldova	1
Japan	Mongolia	27
Japan	Montenegro	0
Japan	Montserrat	0
Japan	Morocco	17
Japan	Mozambique	24
Japan	N. Mariana Islands	1
Japan	Namibia	3
Japan	Nauru	0
Japan	Nepal	2
Japan	Netherlands	1255
Japan	New Caledonia	2
Japan	New Zealand	197
Japan	Nicaragua	7
Japan	Niger	0
Japan	Nigeria	58
Japan	Niue	0
Japan	Norway	105
Japan	Oman	282
Japan	Pakistan	128
Japan	Palau	2
Japan	Panama	872
Japan	Papua New Guinea	28
Japan	Paraguay	6
Japan	Peru	89
Japan	Philippines	870
Japan	Pitcairn	0
Japan	Poland	145
Japan	Portugal	31
Japan	Qatar	118
Japan	Romania	28
Japan	Russia	989
Japan	Rwanda	2
Japan	Saint Kitts and Nevis	0
Japan	Saint Lucia	1
Japan	Saint Vincent and the Grenadines	0
Japan	Samoa	1
Japan	Sao Tome and Principe	0
Japan	Saudi Arabia	618
Japan	Senegal	5
Japan	Serbia	1
Japan	Seychelles	0
Japan	Sierra Leone	1
Japan	Singapore	1821
Japan	Slovakia	33
Japan	Slovenia	8
Japan	Solomon Islands	2
Japan	Somalia	0
Japan	South Africa	312
Japan	South Sudan	1
Japan	Spain	189
Japan	Sri Lanka	53
Japan	Sudan	4
Japan	Suriname	7
Japan	Swaziland	1
Japan	Sweden	114
Japan	Switzerland	252
Japan	Syria	1
Japan	Tajikistan	0
Japan	Tanzania	26
Japan	Thailand	3173
Japan	Timor-Leste	0
Japan	Togo	4
Japan	Tokelau	0
Japan	Tonga	0
Japan	Trinidad and Tobago	21
Japan	Tunisia	8
Japan	Turkey	209
Japan	Turkmenistan	5
Japan	Turks and Caicos Islands	0
Japan	Tuvalu	3
Japan	Uganda	15
Japan	Ukraine	52
Japan	United Arab Emirates	768
Japan	United Kingdom	977
Japan	United States	12140
Japan	Uruguay	10
Japan	Uzbekistan	11
Japan	Vanuatu	13
Japan	Venezuela	61
Japan	Vietnam	951
Japan	West Bank	0
Japan	Western Sahara	0
Japan	Yemen	33
Japan	Zambia	12
Japan	Zimbabwe	4
Jordan	Afghanistan	0
Jordan	Albania	0
Jordan	Algeria	14
Jordan	Angola	0
Jordan	Argentina	1
Jordan	Armenia	0
Jordan	Australia	1
Jordan	Austria	0
Jordan	Azerbaijan	0
Jordan	Bahrain	5
Jordan	Bangladesh	1
Jordan	Belarus	0
Jordan	Belgium	2
Jordan	Benin	0
Jordan	Bolivia	0
Jordan	Bosnia and Herzegovina	0
Jordan	Brazil	1
Jordan	Bulgaria	5
Jordan	Burkina Faso	0
Jordan	Burma	0
Jordan	Cambodia	0
Jordan	Cameroon	0
Jordan	Canada	3
Jordan	Chad	0
Jordan	Chile	0
Jordan	China	10
Jordan	Colombia	0
Jordan	Congo, Republic of the	0
Jordan	Costa Rica	0
Jordan	Cote d'Ivoire	1
Jordan	Croatia	0
Jordan	Cuba	0
Jordan	Cyprus	0
Jordan	Czech Republic	0
Jordan	Denmark	0
Jordan	Djibouti	0
Jordan	Dominican Republic	0
Jordan	Ecuador	0
Jordan	Egypt	13
Jordan	El Salvador	0
Jordan	Eritrea	0
Jordan	Estonia	0
Jordan	Ethiopia	4
Jordan	Finland	0
Jordan	France	1
Jordan	Gabon	0
Jordan	Georgia	0
Jordan	Germany	1
Jordan	Ghana	0
Jordan	Greece	2
Jordan	Guatemala	0
Jordan	Guinea	0
Jordan	Haiti	0
Jordan	Honduras	0
Jordan	Hong Kong	0
Jordan	Hungary	1
Jordan	Iceland	0
Jordan	India	48
Jordan	Indonesia	22
Jordan	Iran	1
Jordan	Iraq	950
Jordan	Ireland	0
Jordan	Israel	1407
Jordan	Italy	5
Jordan	Jamaica	0
Jordan	Japan	4
Jordan	Kazakhstan	0
Jordan	Kenya	1
Jordan	Korea, South	2
Jordan	Kuwait	14
Jordan	Kyrgyzstan	0
Jordan	Latvia	0
Jordan	Lebanon	15
Jordan	Liberia	0
Jordan	Libya	7
Jordan	Lithuania	0
